reaction_id	equation	subsystem	original_gpr	candidate_genes	ec	ko	uniprot_support	rbh_support	reference_support	pathway_support	direction_support	transport_support	gapfill_status	evidence_class	conflict_flag	proposed_action	reason
EX_glymet_e	glymet_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_glyphe_e	glyphe_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_glyser_e	glyser_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_gsn_e	gsn_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_gthox_e	gthox_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_gthrd_e	gthrd_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_gua_e	gua_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_h2_e	h2_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_h2o2_e	h2o2_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_h2o_e	h2o_e <=> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_h2s_e	h2s_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_h_e	h_e <=> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_hdca_e	hdca_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_hdcea_e	hdcea_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_hg2_e	hg2_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_his__L_e	his__L_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_hisgly_e	hisgly_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_hishis_e	hishis_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_hom__L_e	hom__L_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_hpta_e	hpta_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_hxa_e	hxa_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_hxan_e	hxan_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_icit_e	icit_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_id3acald_e	id3acald_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_ile__L_e	ile__L_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_ind3ac_e	ind3ac_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_indole_e	indole_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_inost_e	inost_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_ins_e	ins_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_istfrnA_e	istfrnA_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_istfrnB_e	istfrnB_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_k_e	k_e <=> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_lac__D_e	lac__D_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_lcts_e	lcts_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_leu__L_e	leu__L_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_leuleu_e	leuleu_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_lnlc_e	lnlc_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_lys__L_e	lys__L_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_m_xyl_e	m_xyl_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_mal__D_e	mal__D_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_mal__L_e	mal__L_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_malt_e	malt_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_malthp_e	malthp_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_malthx_e	malthx_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_malttr_e	malttr_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_man1p_e	man1p_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_man_e	man_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_melib_e	melib_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_meoh_e	meoh_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_met_L_ala__L_e	met_L_ala__L_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_met__D_e	met__D_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_met__L_e	met__L_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_metox_e	metox_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_mg2_e	mg2_e <=> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_mmet_e	mmet_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_mn2_e	mn2_e <=> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_mnl1p_e	mnl1p_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_mnl_e	mnl_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_mobd_e	mobd_e <=> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_mso3_e	mso3_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_mththf_e	mththf_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_n2o_e	n2o_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_na1_e	na1_e <=> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_nac_e	nac_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_ncam_e	ncam_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_nh4_e	nh4_e <=> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_ni2_e	ni2_e <=> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_nmn_e	nmn_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_no2_e	no2_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_no3_e	no3_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_no_e	no_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_nona_e	nona_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_novbcn_e	novbcn_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_o2_e	o2_e <=> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_o2s_e	o2s_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_ocdca_e	ocdca_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_ocdcea_e	ocdcea_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_octa_e	octa_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_orn__L_e	orn__L_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_orn_e	orn_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_oxa_e	oxa_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_p_xyl_e	p_xyl_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_pac_e	pac_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_pacald_e	pacald_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_pea_e	pea_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_peamn_e	peamn_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_phe__L_e	phe__L_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_phedca_e	phedca_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_phehpa_e	phehpa_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_phehxa_e	phehxa_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_pheme_e	pheme_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_phenona_e	phenona_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_pheocta_e	pheocta_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_phept_e	phept_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_pi_e	pi_e <=> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_pnto__R_e	pnto__R_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_ppa_e	ppa_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_ppi_e	ppi_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_ppoh_e	ppoh_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_pro__L_e	pro__L_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_progly_e	progly_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_prohisglu_e	prohisglu_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_pta_e	pta_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_ptrc_e	ptrc_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_ptsla_e	ptsla_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_pydxn_e	pydxn_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_pyovd_kt_e	pyovd_kt_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_pyr_e	pyr_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_quin_e	quin_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_rib__D_e	rib__D_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_rmn_e	rmn_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_s_e	s_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_salchs2_e	salchs2_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_salchs4fe_e	salchs4fe_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_sbt__D_e	sbt__D_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_sel_e	sel_e <=> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_ser__L_e	ser__L_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_serglugly_e	serglugly_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_sheme_e	sheme_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_slnt_e	slnt_e <=> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_so3_e	so3_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_so4_e	so4_e <=> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_spmd_e	spmd_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_srb__L_e	srb__L_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_stfrnA_e	stfrnA_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_stfrnB_e	stfrnB_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_succ_e	succ_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_sucr_e	sucr_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_tartr__D_e	tartr__D_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_tartr__L_e	tartr__L_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_taur_e	taur_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_tcynt_e	tcynt_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_tet_e	tet_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_thm_e	thm_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_thr__L_e	thr__L_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_thym_e	thym_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_thymd_e	thymd_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_tma_e	tma_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_tmao_e	tmao_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_tnt_e	tnt_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_tol_e	tol_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_tre_e	tre_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_trp__L_e	trp__L_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_tsul_e	tsul_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_ttdca_e	ttdca_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_ttdcea_e	ttdcea_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_tton_e	tton_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_ttrcyc_e	ttrcyc_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_tyr__L_e	tyr__L_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_udcpdp_e	udcpdp_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_udcpp_e	udcpp_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_ump_e	ump_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_ura_e	ura_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_urea_e	urea_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_uri_e	uri_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_vacc_e	vacc_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_val__L_e	val__L_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_xan_e	xan_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_xtsn_e	xtsn_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_xyl__D_e	xyl__D_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_xylan4_e	xylan4_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_xylan8_e	xylan8_e --> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
EX_zn2_e	zn2_e <=> 										AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
12DGR140tipp	12dgr140_p --> 12dgr140_c										AUDIT_NOT_RUN_PHASE1	REVIEW		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
12DGR160tipp	12dgr160_p --> 12dgr160_c										AUDIT_NOT_RUN_PHASE1	REVIEW		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
12DGR180tipp	12dgr180_p --> 12dgr180_c										AUDIT_NOT_RUN_PHASE1	REVIEW		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
12DGR181tipp	12dgr181_p --> 12dgr181_c										AUDIT_NOT_RUN_PHASE1	REVIEW		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
13PPDH	3hppnl_c + h_c + nadh_c <=> 13ppd_c + nad_c				1.1.1.202						AUDIT_NOT_RUN_PHASE1	N/A		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
